ID,Object_Name,Keyword,Tooltip,Value,Result
59,:KoolProg.www.danfoss.com_Label,Text,,www.danfoss.com,True
61,{container=':KoolProg_Window' name='btnHome' text='System.Windows.Controls.Image' type='Button'},Click_Button,,,True
62,:KoolProg_Window,Enable,,true,True
63,:KoolProg_Window,Type,,Window,True
64,{container=':KoolProg_Window' type='Image'},Enable,,true,True
65,:KoolProg.KoolProg®_Label,Enable,,true,True
66,:KoolProg.KoolProg®_Label,Text,,KoolProg®,True
67,:_MenuItem,Enable,,true,True
68,{container=':KoolProg_Window' name='btnSettings' text='System.Windows.Controls.Image' type='Button'},Enable,,true,True
69,:KoolProg.User_Label,Enable,,true,True
70,:KoolProg.User_Label,Text,,User,True
71,:_MenuItem,Tooltip,Help,,True
72,{container=':KoolProg_Window' name='btnSettings' text='System.Windows.Controls.Image' type='Button'},Tooltip,Preferences,,True
73,{container=':KoolProg_Window' name='imgSetParams' type='Image'},Enable,,true,True
74,{container=':KoolProg_Window' name='imgCopycontroller' type='Image'},Enable,,true,True
75,{container=':KoolProg_Window' name='imgServicetest' type='Image'},Enable,,true,True
76,{container=':KoolProg_Window' name='btnSetparameters'  text='System.Windows.Controls.DockPanel' type='Button'},Tooltip,Create and work on configuration files offline,,True
77,{container=':KoolProg_Window' name='btnCopytocontroller' text='System.Windows.Controls.DockPanel' type='Button'},Tooltip,Program controllers with saved configurations on your PC/Laptop,,True
78,{container=':KoolProg_Window' name='btnServiceTest' text='System.Windows.Controls.DockPanel' type='Button'},Tooltip,"Trend, monitor and analyze controller behaviour",,True
79,:KoolProg.Set parameters_Label,Text,,Set parameters,True
80,:KoolProg.Copy to controller_Label,Text,,Copy to controller,True
81,:KoolProg.On,line service_Label,Text,,On
82,:KoolProg.www.danfoss.com_Label,Enable,,true,True
83,:KoolProg.www.danfoss.com_Label,Text,,www.danfoss.com,True
